ride_id,scooter_id,user_id,start_time,end_time,start_lat,start_lng,end_lat,end_lng,battery_level,user_rating
RIDE_000192,SCOOT_0265,USER_00358,2026-06-23 16:28:23,1782233483,40.710292,-73.99875,40.712415,-74.000438,22,2
RIDE_000193,SCOOT_0231,USER_01213,2026-06-18 5:49:49,06/18/2026 6:13 AM,40.795748,73.9517° W,40.797614,-73.95646,4,2
RIDE_000194,SCOOT_0101,USER_00938,2026-06-14 14:09:25,1781446345,40.7161° N,73.9402° W,40.715834,-73.938288,69,3
RIDE_000195,SCOOT_0089,USER_01380,1780565587,2026-06-04 10:18:07,40.752454,-73.994707,40.753595,-73.992875,46,5
RIDE_000196,SCOOT_0295,USER_00786,2026-06-23 10:49:46,2026-06-23 11:31:46,40.723996,-73.984384,40.726498,-73.983007,50,2
RIDE_000197,SCOOT_0249,USER_00280,06/14/2026 6:45 AM,06/14/2026 7:19 AM,40.711397,-74.039219,40.712686,-74.038596,7,1
RIDE_000198,SCOOT_0390,USER_00452,06/07/2026 1:58 PM,06/07/2026 2:36 PM,40.7885° N,-73.996735,40.785288,-73.993576,73,
RIDE_000199,SCOOT_0138,USER_01113,2026-06-10 1:11:25,1781055085,40.7126° N,74.0033° W,40.712727,-74.003185,66,five star
RIDE_000200,SCOOT_0017,USER_00922,1782566485,06/27/2026 1:58 PM,40.767166,-73.996021,40.767454,-73.997408,84%,3
RIDE_000201,SCOOT_0085,USER_01262,1781008888,2026-06-09 12:49:28,40.7493,73.9917° W,40.749976,-73.99312,91,4
RIDE_000202,SCOOT_0348,USER_00196,06/05/2026 7:31 AM,2026-06-05 7:47:22,40.725615,-74.005892,40.725055,-74.007211,38%,5
RIDE_000203,SCOOT_0296,USER_01296,1780671548,2026-06-05 15:05:08,40.74174,-74.002069,40.744835,-74.006526,87,2
RIDE_000204,SCOOT_0233,USER_01000,2026-06-09 22:51:28,1781047228,40.7139° N,-74.002441,40.714115,-73.999245,89%,3
RIDE_000205,SCOOT_0109,USER_01014,1781212278,06/11/2026 9:14 PM,40.7477° N,-73.957313,40.754551,-73.958402,69,4
RIDE_000206,SCOOT_0321,USER_00942,06/09/2026 11:45 AM,06/09/2026 12:06 PM,40.711018,-74.000186,40.715757,-74.001755,7%,
RIDE_000207,SCOOT_0048,USER_01341,1780288284,06/01/2026 4:44 AM,40.74,-73.9913,40.735963,-73.994092,39,3
RIDE_000208,SCOOT_0361,USER_00195,1781255219,2026-06-12 9:14:59,40.708783,-74.009071,40.708679,-74.008369,30%,1
RIDE_000209,SCOOT_0356,USER_00271,06/01/2026 7:46 AM,06/01/2026 8:19 AM,40.719002,-74.009993,40.721955,-74.010635,16,4
RIDE_000210,SCOOT_0329,USER_01387,1781577283,2026-06-16 2:51:43,40.712602,-74.0033,40.709234,-74.002153,100,2
RIDE_000211,SCOOT_0112,USER_00178,06/05/2026 2:29 AM,06/05/2026 3:05 AM,40.7038° N,73.9782° W,40.704697,-73.970785,53,4
RIDE_000212,SCOOT_0284,USER_01231,1782704368,06/29/2026 3:50 AM,40.687745,73.9986° W,40.685876,-74.000286,83,
RIDE_000213,SCOOT_0123,USER_01014,1781993238,06/20/2026 10:28 PM,40.735652,-73.96192,40.739914,-73.963632,96,1
RIDE_000214,SCOOT_0216,USER_00749,2026-06-13 4:06:17,1781324657,40.683853,-73.978572,40.682196,-73.976673,50,5
RIDE_000215,SCOOT_0393,USER_00851,2026-06-18 6:17:25,2026-06-18 6:50:25,40.762058,-74.015815,40.766701,-74.010427,51,5
RIDE_000216,SCOOT_0301,USER_01300,06/14/2026 2:38 PM,2026-06-14 14:46:47,40.736644,-73.975754,40.737502,-73.974751,20,4
RIDE_000217,SCOOT_0159,USER_01365,1782430775,1782433415,40.7154,-73.997959,40.714903,-74.000354,56,five star
RIDE_000218,SCOOT_0065,USER_00551,1782345452,1782346292,40.707283,-74.0089,40.707183,-74.00354,93,3
RIDE_000219,SCOOT_0029,USER_01024,06/24/2026 4:17 AM,06/24/2026 4:21 AM,40.71073,-74.0051,40.71068,-74.00154,64%,3
RIDE_000220,SCOOT_0007,USER_00501,2026-06-28 20:38:22,2026-06-28 20:51:22,40.7229° N,74.0081° W,40.721439,-74.004991,66,
RIDE_000221,SCOOT_0214,USER_01476,2026-06-02 17:10:35,1780421795,40.7155,73.9986° W,40.717279,-73.999691,ERROR,2
RIDE_000222,SCOOT_0239,USER_00579,06/11/2026 9:52 AM,1781171974,40.769813,-73.9633,40.772275,-73.961804,ERROR,
RIDE_000223,SCOOT_0253,USER_00401,06/25/2026 11:18 AM,06/25/2026 11:41 AM,40.717067,74.0013° W,40.721213,-73.999377,32%,5
RIDE_000224,SCOOT_0389,USER_01347,1782330838,2026-06-24 20:11:58,40.712132,74.0054° W,40.715751,-74.007864,2%,1
RIDE_000225,SCOOT_0119,USER_01065,1781349106,06/13/2026 11:20 AM,40.7143,-74.0076,40.714361,-74.003738,36,
RIDE_000226,SCOOT_0122,USER_00598,06/14/2026 1:33 PM,06/14/2026 2:05 PM,40.7618° N,-73.984571,40.757742,-73.982333,8%,2
RIDE_000227,SCOOT_0085,USER_00921,2026-06-09 11:28:08,2026-06-09 11:56:08,40.77431,-73.934335,40.773386,-73.933677,75,five star
RIDE_000228,SCOOT_0361,USER_01428,06/15/2026 11:26 AM,1781524500,40.713798,-73.99969,40.713512,-73.998853,12,3
RIDE_000229,SCOOT_0016,USER_00829,2026-06-20 1:28:06,1781919846,40.7736,-73.973868,40.772219,-73.973286,39,2
RIDE_000230,SCOOT_0102,USER_00821,2026-06-28 16:27:50,2026-06-28 17:05:50,40.7521° N,-73.95573,40.752472,-73.957831,100,2
RIDE_000231,SCOOT_0048,USER_00680,06/12/2026 10:56 PM,1781307654,40.71758,-74.0121,40.715903,-74.010961,83,2
RIDE_000232,SCOOT_0096,USER_00564,1780536796,06/04/2026 2:05 AM,40.7191° N,-74.006263,40.717396,-74.00062,55,2
RIDE_000233,SCOOT_0197,USER_00282,06/09/2026 4:14 PM,2026-06-09 16:26:19,40.707008,-74.014795,40.708328,-74.016301,8%,
RIDE_000234,SCOOT_0249,USER_00705,2026-06-14 7:15:43,1781423983,40.728475,-73.953833,40.729207,-73.955525,92,5
RIDE_000235,SCOOT_0242,USER_01085,2026-06-30 20:35:41,2026-06-30 21:10:41,40.7077° N,-74.00251,40.709629,-74.002808,36,
RIDE_000236,SCOOT_0295,USER_00796,2026-06-12 21:15:44,2026-06-12 21:32:44,40.794933,74.0069° W,40.790356,-74.008977,98%,2
RIDE_000237,SCOOT_0073,USER_01154,2026-06-12 6:19:28,1781246008,40.712618,74.0050° W,40.711894,-74.00397,46%,5
RIDE_000238,SCOOT_0104,USER_00268,06/07/2026 5:55 PM,2026-06-07 18:32:17,40.707794,-74.000225,40.707547,-73.996873,1,5
RIDE_000239,SCOOT_0361,USER_01357,2026-06-11 6:27:40,1781160640,40.714171,-74.004173,40.71588,-74.00283,47,3
RIDE_000240,SCOOT_0363,USER_01151,2026-06-13 21:20:10,1781386150,40.7154° N,-74.000683,40.71596,-73.998556,63%,2
RIDE_000241,SCOOT_0360,USER_01174,06/23/2026 10:20 PM,2026-06-23 22:45:40,40.712441,74.0002° W,40.710412,-73.994837,94,
RIDE_000242,SCOOT_0122,USER_00711,2026-06-13 20:39:41,1781383481,40.7126° N,74.0117° W,40.713024,-74.013766,64,five star
RIDE_000243,SCOOT_0180,USER_00526,1781158005,1781160585,40.7748° N,-73.998552,40.773474,-74.004221,27,1
RIDE_000244,SCOOT_0246,USER_01184,06/26/2026 3:56 AM,06/26/2026 3:59 AM,40.710991,-74.015696,40.706239,-74.013414,45,1
RIDE_000245,SCOOT_0281,USER_00191,2026-06-21 8:12:47,2026-06-21 8:25:47,40.7641,-73.977191,40.761215,-73.977334,49,1
RIDE_000246,SCOOT_0210,USER_01428,06/11/2026 9:37 PM,06/11/2026 10:19 PM,40.7483° N,-74.008867,40.752838,-74.006235,43,2
RIDE_000247,SCOOT_0045,USER_00604,2026-06-18 19:39:55,2026-06-18 19:58:55,40.6848° N,-74.044,40.685406,-74.050087,47,
RIDE_000248,SCOOT_0251,USER_01354,2026-06-27 22:45:31,2026-06-27 23:26:31,40.753056,-73.99914,40.750052,-73.999983,40,4
RIDE_000249,SCOOT_0289,USER_00127,06/09/2026 3:19 AM,06/09/2026 4:03 AM,40.748754,-73.993183,40.74704,-73.991465,34,3
RIDE_000250,SCOOT_0352,USER_00973,06/05/2026 3:31 AM,1780630755,40.776887,-73.949507,40.777066,-73.951448,67,5
RIDE_000251,SCOOT_0076,USER_00247,06/19/2026 8:34 AM,1781860066,40.715593,74.0044° W,40.718278,-74.002521,74,5
RIDE_000252,SCOOT_0305,USER_00529,1782404456,1782405296,40.733791,-74.016705,40.737743,-74.016112,ERROR,2
RIDE_000253,SCOOT_0215,USER_00231,06/11/2026 2:26 AM,2026-06-11 2:34:23,40.721101,-74.008757,40.726309,-74.008163,90,5
RIDE_000254,SCOOT_0211,USER_00541,1781414813,1781415533,40.6875,73.9977° W,40.686511,-73.996405,37,3
RIDE_000255,SCOOT_0354,USER_00487,2026-06-13 23:50:24,2026-06-14 0:24:24,40.793557,73.9827° W,40.793484,-73.976247,5%,3
RIDE_000256,SCOOT_0117,USER_00276,2026-06-02 17:18:07,1780421887,40.782951,-73.977,40.783065,-73.976613,88,
RIDE_000257,SCOOT_0192,USER_00116,06/10/2026 4:07 PM,06/10/2026 4:30 PM,40.715254,-74.010091,40.714482,-74.015097,95,5
RIDE_000258,SCOOT_0030,USER_00511,06/17/2026 5:47 AM,2026-06-17 5:54:16,40.7144,-74.0034,40.712947,-73.998689,25,2
RIDE_000259,SCOOT_0305,USER_00914,2026-06-02 16:37:07,1780418587,40.706085,73.9645° W,40.706758,-73.961346,4,4
RIDE_000260,SCOOT_0293,USER_00439,2026-06-06 17:16:44,1780768604,40.7951° N,73.9868° W,40.798315,-73.986893,50,
RIDE_000261,SCOOT_0332,USER_00355,2026-06-28 8:03:32,06/28/2026 8:47 AM,40.712109,-74.0025,40.714066,-74.007195,LOW,2
RIDE_000262,SCOOT_0130,USER_00447,1781914709,2026-06-20 0:35:29,40.7187,74.0005° W,40.716829,-73.999292,49,4
RIDE_000263,SCOOT_0145,USER_00612,06/15/2026 11:00 AM,2026-06-15 11:36:02,40.716,-74.0036,40.71433,-74.005601,72,5
RIDE_000264,SCOOT_0265,USER_00493,1782100569,06/22/2026 4:29 AM,40.7127,-74.001309,40.714329,-74.002421,84%,2
RIDE_000265,SCOOT_0299,USER_01451,1782698641,1782701101,40.7768° N,-74.0346,40.78028,-74.03979,54,1
RIDE_000266,SCOOT_0093,USER_00602,1781852092,06/19/2026 7:18 AM,40.723351,-73.9576,40.719467,-73.954111,39,5
RIDE_000267,SCOOT_0216,USER_00679,1780592906,2026-06-04 17:19:26,40.7395° N,-73.96107,40.739405,-73.959639,46,3
RIDE_000268,SCOOT_0257,USER_00246,1781256552,06/12/2026 10:09 AM,40.7131,74.0111° W,40.716096,-74.012613,LOW,2
RIDE_000269,SCOOT_0074,USER_00648,2026-06-28 13:53:46,1782656986,40.706574,-74.007712,40.711076,-74.005162,73,4
RIDE_000270,SCOOT_0391,USER_00181,2026-06-28 6:33:59,2026-06-28 6:41:59,40.705827,-74.012985,40.704862,-74.006755,74,4
RIDE_000271,SCOOT_0098,USER_00037,06/05/2026 10:22 PM,06/05/2026 10:52 PM,40.713739,-74.000199,40.71683,-73.999483,2%,5
RIDE_000272,SCOOT_0024,USER_00611,1782086940,06/22/2026 12:52 AM,40.725419,-73.939127,40.725204,-73.939239,22%,
RIDE_000273,SCOOT_0010,USER_00468,06/10/2026 4:35 PM,1781111519,40.775953,-73.9766,40.778151,-73.976803,97,4
RIDE_000274,SCOOT_0320,USER_00100,06/08/2026 4:46 AM,2026-06-08 5:02:37,40.7021° N,74.0280° W,40.704822,-74.026925,82,5
RIDE_000275,SCOOT_0106,USER_01424,1781919886,2026-06-20 2:29:46,40.716792,-74.017585,40.723057,-74.018004,33,2
RIDE_000276,SCOOT_0061,USER_00579,06/22/2026 10:56 PM,06/22/2026 10:59 PM,40.717233,74.0102° W,40.719071,-74.01332,14,5
RIDE_000277,SCOOT_0255,USER_00426,2026-06-04 3:52:08,2026-06-04 4:26:08,40.710305,-73.998344,40.709733,-73.997692,38%,5
RIDE_000278,SCOOT_0371,USER_01482,2026-06-23 17:30:01,2026-06-23 17:54:01,40.71628,74.0040° W,40.716732,-74.002922,12,1
RIDE_000279,SCOOT_0347,USER_00641,1780564740,2026-06-04 10:03:00,40.722414,-74.00623,40.723017,-74.003079,6,3
RIDE_000280,SCOOT_0191,USER_00702,2026-06-14 4:13:11,2026-06-14 4:22:11,40.7705° N,-73.961959,40.772427,-73.965388,80,1
RIDE_000281,SCOOT_0082,USER_00213,2026-06-06 4:08:40,06/06/2026 4:36 AM,40.8158,73.9941° W,40.816677,-73.99639,22%,five star
RIDE_000282,SCOOT_0248,USER_01000,2026-06-14 21:30:30,06/14/2026 10:03 PM,40.781817,-73.964625,40.782781,-73.963359,94%,2
RIDE_000283,SCOOT_0343,USER_00693,2026-06-04 14:58:27,2026-06-04 15:29:27,40.7193° N,74.0042° W,40.718522,-74.001294,74,2
RIDE_000284,SCOOT_0028,USER_00024,06/17/2026 7:02 PM,2026-06-17 19:44:44,40.717558,74.0109° W,40.71935,-74.008807,72,5
RIDE_000285,SCOOT_0330,USER_00776,1782020568,2026-06-21 6:17:48,40.777149,-73.943686,40.776699,-73.943309,LOW,5
RIDE_000286,SCOOT_0207,USER_00845,06/13/2026 8:33 AM,1781340081,40.697039,-73.987688,40.69375,-73.992009,84,
RIDE_000287,SCOOT_0175,USER_00745,2026-06-02 20:17:04,06/02/2026 8:55 PM,40.7192° N,-74.009388,40.716204,-74.015848,27,4
RIDE_000288,SCOOT_0338,USER_00455,06/27/2026 1:58 AM,06/27/2026 2:15 AM,40.748621,74.0041° W,40.753547,-74.001032,15%,
RIDE_000289,SCOOT_0055,USER_00521,06/01/2026 12:25 PM,06/01/2026 12:50 PM,40.675437,-73.9995,40.678382,-74.000426,92,4
RIDE_000290,SCOOT_0064,USER_00923,1781939279,2026-06-20 7:22:59,40.7028,-73.996836,40.698634,-74.001772,97,5
RIDE_000291,SCOOT_0400,USER_00363,1781567905,2026-06-16 0:38:25,40.7333° N,73.9572° W,40.737404,-73.955513,75,5
RIDE_000292,SCOOT_0141,USER_00815,2026-06-23 21:03:52,06/23/2026 9:17 PM,40.7247° N,-73.988932,40.726972,-73.988088,54,2
RIDE_000293,SCOOT_0324,USER_00446,06/11/2026 10:42 AM,1781176417,40.7149° N,-74.007252,40.712622,-74.008094,41%,5
RIDE_000294,SCOOT_0364,USER_00237,1780817887,2026-06-07 8:20:07,40.7275° N,-73.9796,40.724575,-73.982878,70,3
RIDE_000295,SCOOT_0055,USER_00052,1782391768,1782394048,40.7041° N,-73.9602,40.706853,-73.964871,55,5
RIDE_000296,SCOOT_0105,USER_01109,2026-06-13 5:17:28,1781328208,40.7108,73.9164° W,40.70786,-73.917058,8,3
RIDE_000297,SCOOT_0355,USER_01361,1780405413,1780407273,40.715,74.0099° W,40.715316,-74.013875,31%,3
RIDE_000298,SCOOT_0387,USER_01206,1780408414,2026-06-02 14:20:34,40.7494° N,-73.971204,40.744594,-73.969883,57,3
RIDE_000299,SCOOT_0220,USER_00572,2026-06-18 21:58:07,2026-06-18 22:13:07,40.7302° N,-73.92415,40.730879,-73.920058,66,five star
RIDE_000300,SCOOT_0339,USER_00617,1781775434,2026-06-18 9:48:14,40.713301,-74.0077,40.713668,-74.006088,42,5
RIDE_000301,SCOOT_0275,USER_00827,1781643061,2026-06-16 21:29:01,40.712995,-74.005838,40.710889,-74.007826,65,5
RIDE_000302,SCOOT_0059,USER_01370,2026-06-03 12:43:16,2026-06-03 13:00:16,40.7333,73.9426° W,40.729616,-73.944687,72,1
RIDE_000303,SCOOT_0371,USER_00580,1781280814,2026-06-12 16:31:34,40.686132,-73.9701,40.685247,-73.966358,15,5
RIDE_000304,SCOOT_0274,USER_00016,06/01/2026 6:49 PM,2026-06-01 19:15:06,40.7354,-73.96242,40.732924,-73.955985,13,5
RIDE_000305,SCOOT_0383,USER_01406,1782008581,06/21/2026 2:39 AM,40.706848,-73.929004,40.708749,-73.927762,95%,1
RIDE_000306,SCOOT_0199,USER_00924,2026-06-05 0:51:53,2026-06-05 1:23:53,40.7447° N,73.9883° W,40.744826,-73.988737,30%,4
RIDE_000307,SCOOT_0184,USER_01030,06/21/2026 2:43 PM,2026-06-21 15:13:31,40.716656,73.9972° W,40.714983,-74.001267,96,1
RIDE_000308,SCOOT_0280,USER_00605,1780569189,06/04/2026 10:55 AM,40.687434,73.9929° W,40.685023,-73.987988,69,4
RIDE_000309,SCOOT_0281,USER_00175,1782018884,2026-06-21 5:36:44,40.795,-73.988672,40.796661,-73.983787,74,5
RIDE_000310,SCOOT_0344,USER_01162,1781077132,1781078632,40.711283,-74.006814,40.709538,-74.009859,33%,2
RIDE_000311,SCOOT_0052,USER_00584,2026-06-28 1:58:48,1782614208,40.735914,-73.992479,40.736017,-73.994789,43%,2
RIDE_000312,SCOOT_0087,USER_00010,06/20/2026 2:32 AM,06/20/2026 2:47 AM,40.713735,74.0122° W,40.714728,-74.009723,47%,4
RIDE_000313,SCOOT_0250,USER_01130,2026-06-11 8:57:46,06/11/2026 9:14 AM,40.6662° N,-74.001319,40.669908,-74.004948,58,3
RIDE_000314,SCOOT_0260,USER_01294,1780554238,2026-06-04 7:07:58,40.722651,-74.03612,40.720536,-74.036287,10,1
RIDE_000315,SCOOT_0201,USER_00458,2026-06-01 21:11:09,2026-06-01 21:51:09,40.711667,-73.9865,40.713283,-73.989242,84,3
RIDE_000316,SCOOT_0072,USER_00914,06/29/2026 9:28 PM,2026-06-29 21:49:00,40.713477,-74.011655,40.713144,-74.014367,79,5
RIDE_000317,SCOOT_0022,USER_01370,1780727480,06/06/2026 7:10 AM,40.698089,-73.981278,40.701363,-73.979451,9,2
RIDE_000318,SCOOT_0380,USER_00540,1780858280,1780859840,40.708431,74.0073° W,40.71207,-74.00684,67,3
RIDE_000319,SCOOT_0265,USER_00832,06/19/2026 7:49 PM,06/19/2026 8:28 PM,40.7221° N,-74.0044,40.722653,-74.005354,49,2
RIDE_000320,SCOOT_0081,USER_00742,2026-06-12 12:33:44,1781269664,40.703171,-73.991049,40.705295,-73.988179,36,2
RIDE_000321,SCOOT_0012,USER_00500,1781929109,1781931809,40.709656,-74.011325,40.704147,-74.009801,21,4
RIDE_000322,SCOOT_0307,USER_01155,06/02/2026 4:39 AM,2026-06-02 5:18:22,40.6907° N,-74.049058,40.691898,-74.041579,24,4
RIDE_000323,SCOOT_0393,USER_00373,2026-06-21 0:40:40,06/21/2026 1:25 AM,40.757879,-73.96873,40.758124,-73.969027,53,5
RIDE_000324,SCOOT_0268,USER_01033,1781980552,1781981692,40.7165° N,-74.007161,40.717278,-74.006196,17,1
RIDE_000325,SCOOT_0338,USER_00267,06/22/2026 3:17 PM,06/22/2026 3:29 PM,40.699438,73.9862° W,40.698913,-73.988426,16,
RIDE_000326,SCOOT_0180,USER_01207,06/29/2026 9:58 PM,06/29/2026 10:35 PM,40.71683,-74.026769,40.716915,-74.026797,62,4
RIDE_000327,SCOOT_0364,USER_00015,06/26/2026 8:58 PM,2026-06-26 21:07:33,40.7109,-74.035006,40.710843,-74.032553,53,1
RIDE_000328,SCOOT_0275,USER_00868,06/19/2026 7:01 PM,1781896290,40.733904,-73.997644,40.733935,-74.001579,84,3
RIDE_000329,SCOOT_0130,USER_00629,1781875125,1781877645,40.70854,74.0072° W,40.706711,-74.007782,48,4
RIDE_000330,SCOOT_0315,USER_01428,1781872335,06/19/2026 1:00 PM,40.7591° N,-73.974906,40.758922,-73.973447,52,5
RIDE_000331,SCOOT_0114,USER_00760,06/22/2026 1:53 AM,1782094002,40.7131,-74.013902,40.71024,-74.014334,12%,
RIDE_000332,SCOOT_0006,USER_00414,06/03/2026 10:10 PM,06/03/2026 10:15 PM,40.6819° N,73.9968° W,40.686498,-73.993145,low,4
RIDE_000333,SCOOT_0081,USER_00178,2026-06-28 23:54:59,06/29/2026 12:30 AM,40.711946,-74.000037,40.712392,-74.001048,5,1
RIDE_000334,SCOOT_0299,USER_00713,06/09/2026 2:32 PM,06/09/2026 2:57 PM,40.6938° N,-74.014849,40.692667,-74.014338,37,5
RIDE_000335,SCOOT_0151,USER_00697,06/12/2026 10:04 AM,06/12/2026 10:21 AM,40.733811,-73.935139,40.735122,-73.931567,72,
RIDE_000336,SCOOT_0349,USER_00944,2026-06-04 18:41:17,06/04/2026 7:00 PM,40.719491,-74.017698,40.711829,-74.014895,44,4
RIDE_000337,SCOOT_0265,USER_01098,2026-06-29 21:21:56,06/29/2026 9:25 PM,40.6619,74.0490° W,40.658352,-74.054401,41,3
RIDE_000338,SCOOT_0138,USER_00375,06/01/2026 9:35 AM,1780307597,40.714966,74.0030° W,40.713236,-74.010737,41,5
RIDE_000339,SCOOT_0062,USER_00161,1782284125,1782286165,40.719675,-73.927364,40.715238,-73.926814,80,1
RIDE_000340,SCOOT_0094,USER_01047,1782150974,1782153494,40.7127,-74.003683,40.713098,-74.006602,74,4
RIDE_000341,SCOOT_0235,USER_00247,2026-06-09 14:29:10,1781016370,40.736731,-74.009171,40.73665,-74.01197,51,2
RIDE_000342,SCOOT_0122,USER_00552,2026-06-23 18:52:02,1782242642,40.711027,-74.009539,40.710508,-74.004404,34,3
RIDE_000343,SCOOT_0068,USER_01180,06/16/2026 10:19 PM,2026-06-16 22:43:18,40.7073° N,-74.012454,40.711726,-74.013082,36,5
RIDE_000344,SCOOT_0216,USER_01024,06/22/2026 8:19 AM,1782116898,40.717219,-73.9144,40.715402,-73.908924,61%,2
RIDE_000345,SCOOT_0131,USER_00976,1780700260,2026-06-05 23:33:40,40.7750° N,73.9874° W,40.78143,-73.989175,89,2
RIDE_000346,SCOOT_0296,USER_01180,2026-06-27 22:55:57,06/27/2026 11:04 PM,40.7762° N,-73.9716,40.780147,-73.96693,53,1
RIDE_000347,SCOOT_0238,USER_01294,1782085082,06/22/2026 12:15 AM,40.7129° N,-74.009014,40.714308,-74.011047,11%,3
RIDE_000348,SCOOT_0335,USER_00597,06/05/2026 6:06 AM,06/05/2026 6:49 AM,40.801668,-73.9749,40.800572,-73.974315,44,3
RIDE_000349,SCOOT_0012,USER_00257,1782207858,1782210318,40.6623,74.0639° W,40.665859,-74.065903,58,2
RIDE_000350,SCOOT_0395,USER_00814,1782289953,1782292653,40.708612,-74.003853,40.712169,-74.001697,61,1
RIDE_000351,SCOOT_0068,USER_01079,2026-06-17 3:01:51,06/17/2026 3:10 AM,40.7168,-74.009027,40.712519,-74.004523,37,2
RIDE_000352,SCOOT_0358,USER_01105,06/27/2026 6:12 AM,1782541001,40.7115,-74.007003,40.715494,-74.005335,35,2
RIDE_000353,SCOOT_0158,USER_00750,06/06/2026 9:30 PM,06/06/2026 10:11 PM,40.709618,-73.9447,40.707687,-73.941916,30,4
RIDE_000354,SCOOT_0387,USER_00978,2026-06-14 9:27:33,1781429973,40.713,-74.004926,40.717613,-74.003402,2,4
RIDE_000355,SCOOT_0194,USER_00452,2026-06-10 0:19:57,2026-06-10 0:49:57,40.711266,-73.96655,40.710171,-73.969067,51%,4
RIDE_000356,SCOOT_0212,USER_00386,1780973582,1780975382,40.728,74.0073° W,40.734172,-74.010637,96,3
RIDE_000357,SCOOT_0026,USER_01096,2026-06-28 2:29:33,06/28/2026 2:43 AM,40.711915,74.0071° W,40.712837,-74.00466,42,
RIDE_000358,SCOOT_0256,USER_00761,2026-06-01 6:46:11,06/01/2026 6:55 AM,40.716242,-74.008332,40.715741,-74.007485,28,3
RIDE_000359,SCOOT_0196,USER_00026,1781485759,2026-06-15 1:33:19,40.711805,-73.999571,40.713278,-73.997366,24,3
RIDE_000360,SCOOT_0200,USER_01396,2026-06-04 9:03:51,1780565451,40.796358,73.9477° W,40.796901,-73.951621,86,4
RIDE_000361,SCOOT_0058,USER_00484,1781091944,06/10/2026 11:58 AM,40.756394,-73.998727,40.754808,-73.996968,47,2
RIDE_000362,SCOOT_0191,USER_00184,1782056906,06/21/2026 4:11 PM,40.717753,-74.005915,40.71868,-74.000808,ERROR,2
RIDE_000363,SCOOT_0055,USER_00258,06/08/2026 5:44 AM,1780899509,40.7138,73.9956° W,40.71546,-74.000876,83,5
RIDE_000364,SCOOT_0249,USER_01448,1781598497,06/16/2026 8:51 AM,40.776467,73.9700° W,40.780336,-73.967957,18,1
RIDE_000365,SCOOT_0083,USER_00142,2026-06-15 20:21:12,2026-06-15 20:42:12,40.780331,73.9957° W,40.779704,-73.998238,77,5
RIDE_000366,SCOOT_0187,USER_01271,2026-06-17 5:38:39,06/17/2026 6:09 AM,40.710478,74.0036° W,40.715488,-74.002462,24,5
RIDE_000367,SCOOT_0057,USER_00198,1780918834,2026-06-08 11:47:34,40.7250° N,73.9591° W,40.728572,-73.960937,37,3
RIDE_000368,SCOOT_0337,USER_01004,1781740762,2026-06-18 0:06:22,40.712264,-74.005941,40.709909,-74.003996,5,4
RIDE_000369,SCOOT_0240,USER_01309,06/17/2026 10:43 PM,06/17/2026 11:23 PM,40.712316,-74.0043,40.709654,-74.005634,63,1
RIDE_000370,SCOOT_0156,USER_00160,1780405707,1780407987,40.720548,74.0163° W,40.725729,-74.017456,94,
RIDE_000371,SCOOT_0213,USER_00217,2026-06-07 18:54:49,06/07/2026 7:03 PM,40.713699,74.0023° W,40.709444,-74.007552,23%,5
RIDE_000372,SCOOT_0274,USER_01229,06/25/2026 11:15 PM,06/25/2026 11:54 PM,40.7067,-74.00095,40.705042,-73.993275,52,2
RIDE_000373,SCOOT_0193,USER_01127,1781527779,06/15/2026 1:12 PM,40.7501° N,-73.9739,40.754741,-73.967891,31,2
RIDE_000374,SCOOT_0004,USER_00616,1782810903,2026-06-30 9:41:03,40.82433,-73.947033,40.827402,-73.945255,18,3
RIDE_000375,SCOOT_0236,USER_00729,1780904957,1780906337,40.715913,74.0082° W,40.713459,-74.008215,74%,1
RIDE_000376,SCOOT_0248,USER_00355,06/05/2026 5:02 AM,2026-06-05 5:21:21,40.7121,-74.007813,40.714208,-74.004947,28,3
RIDE_000377,SCOOT_0214,USER_00247,2026-06-16 20:58:47,1781644067,40.690968,74.0149° W,40.687543,-74.01553,N/A,4
RIDE_000378,SCOOT_0079,USER_00104,06/28/2026 8:15 AM,06/28/2026 8:59 AM,40.734064,-74.023031,40.733816,-74.023396,73,1
RIDE_000379,SCOOT_0281,USER_00818,06/22/2026 2:18 PM,2026-06-22 14:49:15,40.730769,-73.975384,40.727696,-73.969821,11,1
RIDE_000380,SCOOT_0127,USER_00497,1780974351,06/09/2026 3:33 AM,40.737221,-73.994358,40.736541,-73.997236,72%,5
RIDE_000381,SCOOT_0395,USER_00625,1780479698,2026-06-03 10:11:38,40.7113° N,-74.001645,40.716965,-73.997015,42,1
RIDE_000382,SCOOT_0058,USER_00112,06/06/2026 12:43 PM,06/06/2026 1:25 PM,40.7733,-73.993592,40.773746,-73.998898,20%,1
RIDE_000383,SCOOT_0105,USER_01120,2026-06-08 22:36:36,1780958916,40.695663,-74.047452,40.694265,-74.052236,27,2
RIDE_000384,SCOOT_0103,USER_01427,1781688302,06/17/2026 10:03 AM,40.723072,-74.0167,40.719562,-74.025271,33,3
RIDE_000385,SCOOT_0333,USER_00792,2026-06-20 9:52:37,06/20/2026 9:58 AM,40.7478° N,-73.9503,40.752833,-73.951626,14,
RIDE_000386,SCOOT_0021,USER_00507,1780926699,06/08/2026 2:26 PM,40.7460° N,-73.976125,40.742961,-73.975219,59,1
